Unnamed: 0,t,delta_t,ap0,ap1,ap2,ap3,ap4,ap5,ap6,ap7,ap8,ap9,ap10,ap11,ap12,ap13,ap14,ap15,ap16,ap17,ap18,ap19,ap20,ap21,ap22,ap23,ap24,ap25,ap26,ap27,ap28,ap29,ap30,ap31,ap32,ap33,ap34,ap35,ap36,ap37,ap38,ap39,ap40,ap41,ap42,match
464,1541149552721,44852,0.2,0.0,0.2333333333333333,0.0,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
465,1541149552743,44874,0.2,0.38333333333333336,0.2333333333333333,0.2833333333333333,0.2333333333333333,0.26666666666666666,0.38333333333333336,0.38333333333333336,0.3,0.3666666666666665,0.2833333333333333,0.21666666666666667,0.0,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5666666666666667,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
471,1541149552891,45022,0.2,0.0,0.2333333333333333,0.2833333333333333,0.2333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
472,1541149552911,45042,0.2,0.38333333333333336,0.2333333333333333,0.2833333333333333,0.2333333333333333,0.26666666666666666,0.38333333333333336,0.38333333333333336,0.3,0.3666666666666665,0.2833333333333333,0.21666666666666667,0.6166666666666667,0.5666666666666667,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5666666666666667,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
473,1541149552931,45062,0.2,0.38333333333333336,0.2333333333333333,0.2833333333333333,0.2333333333333333,0.26666666666666666,0.38333333333333336,0.38333333333333336,0.3,0.3666666666666665,0.2833333333333333,0.21666666666666667,0.0,0.5666666666666667,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5666666666666667,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
475,1541149553021,45152,0.2,0.0,0.2333333333333333,0.2833333333333333,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
476,1541149553045,45176,0.2,0.38333333333333336,0.2333333333333333,0.2833333333333333,0.2333333333333333,0.26666666666666666,0.38333333333333336,0.38333333333333336,0.3,0.3666666666666665,0.2833333333333333,0.21666666666666667,0.6166666666666667,0.5666666666666667,0.5833333333333334,0.7333333333333333,0.7333333333333333,0.6666666666666666,0.7333333333333333,0.7833333333333333,0.0,0.6333333333333333,0.7833333333333333,0.6166666666666667,0.7333333333333333,0.6,0.7833333333333333,0.5666666666666667,0.7166666666666667,0.7833333333333333,0.6,0.5666666666666667,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
477,1541149553064,45195,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
486,1541149553251,45382,0.2,0.38333333333333336,0.2333333333333333,0.2833333333333333,0.2333333333333333,0.26666666666666666,0.38333333333333336,0.38333333333333336,0.3,0.3666666666666665,0.2833333333333333,0.21666666666666667,0.6166666666666667,0.5666666666666667,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.6333333333333333,0.0,0.6166666666666667,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.5666666666666667,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
488,1541149553295,45426,0.2,0.38333333333333336,0.2333333333333333,0.2833333333333333,0.2333333333333333,0.26666666666666666,0.38333333333333336,0.38333333333333336,0.3,0.3666666666666665,0.2833333333333333,0.21666666666666667,0.6166666666666667,0.5666666666666667,0.5833333333333334,0.7333333333333333,0.7333333333333333,0.6666666666666666,0.7333333333333333,0.0,0.0,0.6333333333333333,0.0,0.6166666666666667,0.7333333333333333,0.6,0.0,0.5666666666666667,0.0,0.0,0.6,0.5666666666666667,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
494,1541149553417,45548,0.2,0.0,0.2333333333333333,0.2833333333333333,0.2333333333333333,0.26666666666666666,0.0,0.0,0.3,0.0,0.0,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
504,1541149553623,45754,0.2,0.38333333333333336,0.2333333333333333,0.2833333333333333,0.2333333333333333,0.26666666666666666,0.38333333333333336,0.38333333333333336,0.3,0.3666666666666665,0.2833333333333333,0.21666666666666667,0.0,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
508,1541149553733,45864,0.2,0.38333333333333336,0.2333333333333333,0.2833333333333333,0.2333333333333333,0.26666666666666666,0.38333333333333336,0.38333333333333336,0.3,0.3666666666666665,0.2833333333333333,0.21666666666666667,0.6166666666666667,0.5666666666666667,0.5833333333333334,0.7333333333333333,0.7333333333333333,0.6666666666666666,0.7333333333333333,0.7833333333333333,0.0,0.6333333333333333,0.7833333333333333,0.6166666666666667,0.7333333333333333,0.6,0.7833333333333333,0.5666666666666667,0.7166666666666667,0.0,0.6,0.5666666666666667,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
518,1541149557509,49640,0.15,0.31666666666666665,0.15,0.25,0.16666666666666666,0.25,0.3333333333333333,0.3333333333333333,0.25,0.35,0.21666666666666667,0.15,0.43333333333333335,0.43333333333333335,0.4166666666666667,0.6666666666666666,0.6833333333333333,0.4833333333333333,0.6666666666666666,0.65,0.4,0.4666666666666667,0.6666666666666666,0.4166666666666667,0.6833333333333333,0.43333333333333335,0.6833333333333333,0.4666666666666667,0.7166666666666667,0.6666666666666666,0.43333333333333335,0.45,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
520,1541149557832,49963,0.15,0.31666666666666665,0.15,0.25,0.16666666666666666,0.25,0.3333333333333333,0.3333333333333333,0.25,0.35,0.21666666666666667,0.15,0.43333333333333335,0.43333333333333335,0.4166666666666667,0.6666666666666666,0.6833333333333333,0.4833333333333333,0.6666666666666666,0.65,0.4,0.4666666666666667,0.6666666666666666,0.4166666666666667,0.6833333333333333,0.43333333333333335,0.5166666666666667,0.45,0.7166666666666667,0.6666666666666666,0.43333333333333335,0.45,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
521,1541149557850,49981,0.15,0.0,0.15,0.25,0.16666666666666666,0.25,0.0,0.0,0.0,0.0,0.21666666666666667,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
524,1541149557911,50042,0.15,0.31666666666666665,0.15,0.25,0.16666666666666666,0.25,0.3333333333333333,0.3333333333333333,0.25,0.35,0.21666666666666667,0.15,0.43333333333333335,0.43333333333333335,0.4166666666666667,0.6666666666666666,0.6833333333333333,0.4833333333333333,0.6666666666666666,0.65,0.4,0.4666666666666667,0.6666666666666666,0.4166666666666667,0.6833333333333333,0.43333333333333335,0.0,0.45,0.7166666666666667,0.0,0.43333333333333335,0.45,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
527,1541149557982,50113,0.15,0.31666666666666665,0.15,0.25,0.16666666666666666,0.25,0.3333333333333333,0.3333333333333333,0.25,0.35,0.21666666666666667,0.15,0.43333333333333335,0.43333333333333335,0.4166666666666667,0.0,0.0,0.4833333333333333,0.0,0.0,0.4,0.4666666666666667,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
530,1541149558051,50182,0.15,0.31666666666666665,0.15,0.25,0.16666666666666666,0.25,0.3333333333333333,0.3333333333333333,0.25,0.35,0.21666666666666667,0.15,0.43333333333333335,0.43333333333333335,0.4166666666666667,0.6666666666666666,0.6833333333333333,0.4833333333333333,0.6666666666666666,0.65,0.4,0.4666666666666667,0.6666666666666666,0.4166666666666667,0.6833333333333333,0.43333333333333335,0.5166666666666667,0.45,0.7166666666666667,0.0,0.43333333333333335,0.45,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
532,1541149558099,50230,0.15,0.31666666666666665,0.15,0.25,0.16666666666666666,0.25,0.0,0.0,0.25,0.0,0.21666666666666667,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
536,1541149558194,50325,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21666666666666667,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
538,1541149558241,50372,0.15,0.31666666666666665,0.15,0.25,0.16666666666666666,0.25,0.3333333333333333,0.3333333333333333,0.25,0.35,0.21666666666666667,0.15,0.43333333333333335,0.43333333333333335,0.4166666666666667,0.6666666666666666,0.6833333333333333,0.4833333333333333,0.6666666666666666,0.65,0.4,0.4666666666666667,0.0,0.4166666666666667,0.0,0.43333333333333335,0.0,0.45,0.0,0.0,0.43333333333333335,0.45,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
544,1541149558382,50513,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
546,1541149558421,50552,0.15,0.31666666666666665,0.15,0.25,0.16666666666666666,0.25,0.3333333333333333,0.3333333333333333,0.25,0.35,0.21666666666666667,0.15,0.43333333333333335,0.43333333333333335,0.4166666666666667,0.6666666666666666,0.6833333333333333,0.4833333333333333,0.6666666666666666,0.65,0.4,0.4666666666666667,0.0,0.4166666666666667,0.6833333333333333,0.43333333333333335,0.0,0.45,0.0,0.0,0.43333333333333335,0.45,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
548,1541149558467,50598,0.15,0.31666666666666665,0.15,0.25,0.16666666666666666,0.25,0.3333333333333333,0.3333333333333333,0.25,0.35,0.21666666666666667,0.15,0.43333333333333335,0.43333333333333335,0.4166666666666667,0.0,0.0,0.4833333333333333,0.0,0.0,0.4,0.4666666666666667,0.0,0.4166666666666667,0.0,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
552,1541149558581,50712,0.15,0.31666666666666665,0.15,0.25,0.16666666666666666,0.25,0.3333333333333333,0.3333333333333333,0.25,0.35,0.21666666666666667,0.15,0.43333333333333335,0.43333333333333335,0.4166666666666667,0.6666666666666666,0.6833333333333333,0.4833333333333333,0.0,0.65,0.4,0.4666666666666667,0.0,0.4166666666666667,0.0,0.43333333333333335,0.0,0.45,0.0,0.0,0.43333333333333335,0.45,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
556,1541149558662,50793,0.15,0.0,0.15,0.25,0.16666666666666666,0.25,0.0,0.0,0.25,0.0,0.21666666666666667,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
564,1541149558857,50988,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
565,1541149558879,51010,0.15,0.31666666666666665,0.15,0.25,0.16666666666666666,0.25,0.3333333333333333,0.3333333333333333,0.25,0.35,0.21666666666666667,0.15,0.43333333333333335,0.43333333333333335,0.4166666666666667,0.0,0.0,0.4833333333333333,0.0,0.0,0.4,0.4666666666666667,0.0,0.4166666666666667,0.0,0.43333333333333335,0.0,0.45,0.0,0.0,0.43333333333333335,0.45,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
569,1541149558968,51099,0.15,0.31666666666666665,0.15,0.25,0.16666666666666666,0.25,0.3333333333333333,0.3333333333333333,0.25,0.35,0.21666666666666667,0.15,0.43333333333333335,0.43333333333333335,0.4166666666666667,0.0,0.0,0.4833333333333333,0.0,0.65,0.4,0.4666666666666667,0.0,0.4166666666666667,0.0,0.43333333333333335,0.0,0.45,0.0,0.0,0.43333333333333335,0.45,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
575,1541149559156,51287,0.15,0.31666666666666665,0.15,0.25,0.16666666666666666,0.25,0.3333333333333333,0.3333333333333333,0.25,0.35,0.21666666666666667,0.15,0.43333333333333335,0.43333333333333335,0.4166666666666667,0.6666666666666666,0.6833333333333333,0.4833333333333333,0.6666666666666666,0.65,0.4,0.4666666666666667,0.6666666666666666,0.4166666666666667,0.6833333333333333,0.43333333333333335,0.5833333333333334,0.45,0.7166666666666667,0.6666666666666666,0.43333333333333335,0.45,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
576,1541149559180,51311,0.15,0.31666666666666665,0.15,0.25,0.16666666666666666,0.25,0.3333333333333333,0.3333333333333333,0.25,0.35,0.21666666666666667,0.15,0.0,0.43333333333333335,0.4166666666666667,0.0,0.0,0.4833333333333333,0.0,0.0,0.4,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
580,1541149559275,51406,0.15,0.31666666666666665,0.15,0.25,0.16666666666666666,0.25,0.3333333333333333,0.3333333333333333,0.25,0.35,0.21666666666666667,0.15,0.43333333333333335,0.43333333333333335,0.4166666666666667,0.0,0.0,0.4833333333333333,0.0,0.0,0.4,0.4666666666666667,0.0,0.4166666666666667,0.0,0.43333333333333335,0.0,0.45,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
584,1541149559356,51487,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
585,1541149559373,51504,0.15,0.31666666666666665,0.15,0.25,0.16666666666666666,0.25,0.3333333333333333,0.3333333333333333,0.25,0.35,0.21666666666666667,0.15,0.0,0.43333333333333335,0.0,0.0,0.0,0.4833333333333333,0.0,0.0,0.4,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
587,1541149559423,51554,0.15,0.31666666666666665,0.15,0.25,0.16666666666666666,0.25,0.3333333333333333,0.3333333333333333,0.25,0.35,0.21666666666666667,0.15,0.43333333333333335,0.43333333333333335,0.4166666666666667,0.6666666666666666,0.6833333333333333,0.4833333333333333,0.6666666666666666,0.65,0.4,0.4666666666666667,0.6666666666666666,0.4166666666666667,0.6833333333333333,0.43333333333333335,0.5833333333333334,0.45,0.7166666666666667,0.0,0.43333333333333335,0.45,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
590,1541149562991,55122,0.15,0.3333333333333333,0.15,0.26666666666666666,0.16666666666666666,0.25,0.35,0.3333333333333333,0.25,0.35,0.2333333333333333,0.15,0.21666666666666667,0.43333333333333335,0.25,0.6666666666666666,0.65,0.3666666666666665,0.6666666666666666,0.65,0.38333333333333336,0.4,0.6666666666666666,0.45,0.6833333333333333,0.45,0.6666666666666666,0.4666666666666667,0.45,0.65,0.45,0.45,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
592,1541149563058,55189,0.15,0.3333333333333333,0.15,0.26666666666666666,0.16666666666666666,0.25,0.35,0.3333333333333333,0.25,0.35,0.2333333333333333,0.15,0.21666666666666667,0.43333333333333335,0.25,0.6666666666666666,0.65,0.3666666666666665,0.6666666666666666,0.65,0.38333333333333336,0.4,0.0,0.45,0.6833333333333333,0.45,0.0,0.4666666666666667,0.45,0.65,0.45,0.45,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
593,1541149563079,55210,0.15,0.0,0.15,0.26666666666666666,0.16666666666666666,0.25,0.0,0.0,0.25,0.0,0.2333333333333333,0.15,0.21666666666666667,0.0,0.25,0.0,0.0,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
594,1541149563104,55235,0.15,0.3333333333333333,0.15,0.26666666666666666,0.16666666666666666,0.25,0.35,0.3333333333333333,0.25,0.35,0.2333333333333333,0.15,0.21666666666666667,0.43333333333333335,0.25,0.6666666666666666,0.65,0.3666666666666665,0.0,0.65,0.38333333333333336,0.4,0.0,0.45,0.0,0.45,0.0,0.4666666666666667,0.45,0.65,0.45,0.45,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
597,1541149563179,55310,0.15,0.3333333333333333,0.15,0.26666666666666666,0.16666666666666666,0.25,0.35,0.3333333333333333,0.25,0.35,0.2333333333333333,0.15,0.21666666666666667,0.43333333333333335,0.25,0.0,0.0,0.3666666666666665,0.0,0.0,0.38333333333333336,0.4,0.0,0.45,0.0,0.45,0.0,0.4666666666666667,0.45,0.0,0.0,0.45,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
601,1541149563276,55407,0.15,0.0,0.15,0.26666666666666666,0.16666666666666666,0.25,0.35,0.0,0.25,0.0,0.2333333333333333,0.15,0.21666666666666667,0.0,0.25,0.0,0.0,0.3666666666666665,0.0,0.0,0.38333333333333336,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
607,1541149563415,55546,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
608,1541149563437,55568,0.15,0.3333333333333333,0.15,0.26666666666666666,0.16666666666666666,0.25,0.35,0.3333333333333333,0.25,0.35,0.2333333333333333,0.15,0.21666666666666667,0.43333333333333335,0.25,0.0,0.0,0.3666666666666665,0.0,0.0,0.38333333333333336,0.4,0.0,0.45,0.0,0.45,0.0,0.0,0.45,0.0,0.0,0.45,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
617,1541149563643,55774,0.15,0.0,0.15,0.26666666666666666,0.16666666666666666,0.25,0.0,0.0,0.25,0.0,0.2333333333333333,0.15,0.21666666666666667,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
618,1541149563664,55795,0.15,0.3333333333333333,0.15,0.26666666666666666,0.16666666666666666,0.25,0.35,0.3333333333333333,0.25,0.35,0.2333333333333333,0.15,0.21666666666666667,0.43333333333333335,0.25,0.6666666666666666,0.65,0.3666666666666665,0.6666666666666666,0.65,0.38333333333333336,0.4,0.6666666666666666,0.45,0.6833333333333333,0.45,0.0,0.4666666666666667,0.45,0.65,0.45,0.45,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
622,1541149563768,55899,0.15,0.0,0.15,0.26666666666666666,0.16666666666666666,0.25,0.0,0.0,0.25,0.0,0.2333333333333333,0.15,0.21666666666666667,0.0,0.25,0.0,0.0,0.3666666666666665,0.0,0.0,0.38333333333333336,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
626,1541149563843,55974,0.15,0.3333333333333333,0.15,0.26666666666666666,0.16666666666666666,0.25,0.35,0.3333333333333333,0.25,0.35,0.2333333333333333,0.15,0.21666666666666667,0.43333333333333335,0.25,0.0,0.65,0.3666666666666665,0.0,0.65,0.38333333333333336,0.4,0.0,0.45,0.0,0.45,0.0,0.4666666666666667,0.45,0.65,0.45,0.45,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
628,1541149563875,56006,0.15,0.0,0.15,0.26666666666666666,0.16666666666666666,0.25,0.0,0.0,0.25,0.0,0.2333333333333333,0.15,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
629,1541149563894,56025,0.15,0.3333333333333333,0.15,0.26666666666666666,0.16666666666666666,0.25,0.35,0.3333333333333333,0.25,0.35,0.2333333333333333,0.15,0.21666666666666667,0.43333333333333335,0.25,0.0,0.0,0.3666666666666665,0.0,0.0,0.38333333333333336,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
639,1541149564100,56231,0.15,0.0,0.15,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.2333333333333333,0.15,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
655,1541149564475,56606,0.15,0.3333333333333333,0.15,0.26666666666666666,0.16666666666666666,0.25,0.35,0.0,0.25,0.0,0.2333333333333333,0.15,0.21666666666666667,0.0,0.25,0.0,0.0,0.3666666666666665,0.0,0.0,0.38333333333333336,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
657,1541149564521,56652,0.15,0.3333333333333333,0.15,0.26666666666666666,0.16666666666666666,0.25,0.35,0.3333333333333333,0.25,0.35,0.2333333333333333,0.15,0.21666666666666667,0.43333333333333335,0.25,0.6666666666666666,0.65,0.3666666666666665,0.6666666666666666,0.65,0.38333333333333336,0.4,0.0,0.45,0.0,0.45,0.0,0.4666666666666667,0.45,0.65,0.45,0.45,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
658,1541149564543,56674,0.15,0.3333333333333333,0.15,0.26666666666666666,0.16666666666666666,0.25,0.35,0.3333333333333333,0.25,0.35,0.2333333333333333,0.15,0.21666666666666667,0.0,0.25,0.0,0.0,0.3666666666666665,0.0,0.0,0.38333333333333336,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
662,1541149564629,56760,0.15,0.0,0.15,0.26666666666666666,0.16666666666666666,0.25,0.0,0.0,0.25,0.0,0.2333333333333333,0.15,0.21666666666666667,0.0,0.25,0.0,0.0,0.3666666666666665,0.0,0.0,0.38333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
677,1541149568494,60625,0.21666666666666667,0.3666666666666665,0.15,0.2333333333333333,0.16666666666666666,0.2333333333333333,0.4,0.3666666666666665,0.2,0.38333333333333336,0.2333333333333333,0.15,0.21666666666666667,0.4666666666666667,0.25,0.7166666666666667,0.65,0.5333333333333333,0.65,0.8333333333333334,0.6,0.5666666666666667,0.7833333333333333,0.65,0.7833333333333333,0.65,0.8333333333333334,0.65,0.55,0.7833333333333333,0.6333333333333333,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
